regionName,cityName,house-buy,house-rent,apartment-buy,apartment-rent,condominium-buy,condominium-rent
northern-samar,catarman-1,0,0,0,0,0,0
northern-samar,catubig,0,0,0,0,0,0
northern-samar,gamay,0,0,0,0,0,0
northern-samar,laoang,2,0,0,0,0,0
northern-samar,lapinig,0,0,0,0,0,0
northern-samar,las-navas,0,0,0,0,0,0
northern-samar,lavezares,0,0,0,0,0,0
northern-samar,lope-de-vega,0,0,0,0,0,0
northern-samar,mapanas,0,0,0,0,0,0
northern-samar,mondragon,0,0,0,0,0,0
northern-samar,palapag,0,0,0,0,0,0
northern-samar,pambujan,0,0,0,0,0,0
northern-samar,rosario-4,0,0,0,0,0,0
northern-samar,san-antonio,0,0,0,0,0,0
northern-samar,san-isidro-6,0,0,0,0,0,0
northern-samar,san-jose-5,0,0,0,0,0,0
northern-samar,san-roque,0,0,0,0,0,0
northern-samar,san-vicente-2,0,0,0,0,0,0
northern-samar,silvino-lobos,0,0,0,0,0,0
northern-samar,victoria-1,0,0,0,0,0,0
nueva-ecija,aliaga,0,0,0,0,0,0
nueva-ecija,bongabon,0,1,0,0,0,0
nueva-ecija,cabanatuan,85,1,1,0,0,0
nueva-ecija,cabiao,0,0,0,0,0,0
nueva-ecija,carranglan,0,0,0,0,0,0
nueva-ecija,cuyapo,0,0,0,0,0,0
nueva-ecija,gabaldon,0,0,0,0,0,0
nueva-ecija,gapan,17,0,1,0,0,0
nueva-ecija,general-mamerto-natividad,1,0,0,0,0,0
nueva-ecija,general-tinio,2,0,0,0,0,0
nueva-ecija,guimba,0,0,0,0,0,0
nueva-ecija,jaen,2,0,0,0,0,0
nueva-ecija,laur,0,0,0,0,0,0
nueva-ecija,licab,0,0,0,0,0,0
nueva-ecija,llanera,0,0,0,0,0,0
nueva-ecija,lupao,0,0,0,0,0,0
nueva-ecija,munoz,0,0,0,0,0,0
nueva-ecija,nampicuan,0,0,0,0,0,0
nueva-ecija,palayan,2,0,0,0,0,0
nueva-ecija,pantabangan,0,0,0,0,0,0
nueva-ecija,penaranda,0,1,0,0,0,0
nueva-ecija,quezon-3,0,0,0,0,0,0
nueva-ecija,rizal-4,0,0,0,0,0,0
nueva-ecija,san-antonio-1,3,0,0,0,0,0
nueva-ecija,san-isidro-7,0,0,0,0,0,0
nueva-ecija,san-jose-6,5,0,0,0,0,0
nueva-ecija,san-leonardo,6,0,0,0,0,0
nueva-ecija,santa-rosa-1,4,0,0,0,1,0
nueva-ecija,santo-domingo-2,0,0,0,0,0,0
nueva-ecija,talavera,1,0,0,0,0,0
nueva-ecija,talugtug,1,0,0,0,0,0
nueva-ecija,zaragoza,1,0,0,0,0,0
nueva-vizcaya,alfonso-castaneda,0,0,0,0,0,0
nueva-vizcaya,ambaguio,0,0,0,0,0,0
nueva-vizcaya,aritao,0,0,0,0,0,0
nueva-vizcaya,bagabag,0,0,0,0,0,0
nueva-vizcaya,bambang,0,0,0,0,0,0
nueva-vizcaya,bayonbong,3,0,0,0,0,0
nueva-vizcaya,diadi,0,0,0,0,0,0
nueva-vizcaya,dupax-del-norte,0,0,0,0,0,0
nueva-vizcaya,dupax-del-sur,0,0,0,0,0,0
nueva-vizcaya,kasibu,0,0,0,0,0,0
nueva-vizcaya,kayapa,0,0,0,0,0,0
nueva-vizcaya,quezon-4,0,0,0,0,0,0
nueva-vizcaya,santa-fe-2,0,0,0,0,0,0
nueva-vizcaya,solano,2,0,0,0,0,0
nueva-vizcaya,villaverde,0,0,0,0,0,0
occidental-mindoro,abra-de-ilog,0,0,0,0,0,0
occidental-mindoro,calintaan,0,0,0,0,0,0
occidental-mindoro,looc,0,0,0,0,0,0
occidental-mindoro,lubang,0,0,0,0,0,0
occidental-mindoro,magsaysay-3,0,0,0,0,0,0
occidental-mindoro,mamburao,1,0,0,0,0,0
occidental-mindoro,paluan,0,0,0,0,0,0
occidental-mindoro,rizal-5,0,0,0,0,0,0
occidental-mindoro,sablayan,0,0,0,0,0,0
occidental-mindoro,san-jose-7,0,0,0,0,0,0
occidental-mindoro,santa-cruz-4,0,0,0,0,0,0
oriental-mindoro,baco,0,0,0,0,0,0
oriental-mindoro,bansud,1,0,0,0,0,0
oriental-mindoro,bongabong,0,0,0,0,0,0
oriental-mindoro,bulalacao,0,0,0,0,0,0
oriental-mindoro,calapan,1,0,0,0,0,0
oriental-mindoro,gloria,2,0,0,0,0,0
oriental-mindoro,mansalay,2,0,0,0,0,0
oriental-mindoro,naujan,0,0,0,0,0,0
oriental-mindoro,pinamalayan,0,0,0,0,0,0
oriental-mindoro,pola,0,0,0,0,0,0
oriental-mindoro,puerto-galera,11,0,0,0,0,0
oriental-mindoro,roxas-2,0,0,0,0,0,0
oriental-mindoro,san-teodoro,0,0,0,0,0,0
oriental-mindoro,socorro,0,0,0,0,0,0
oriental-mindoro,victoria-2,0,0,0,0,0,0
palawan,aborlan,0,0,0,0,0,0
palawan,araceli,0,0,0,0,0,0
palawan,busuanga,3,1,0,0,0,0
palawan,coron,2,0,0,0,0,0
palawan,culion,0,0,0,0,0,0
palawan,dumaran,0,0,0,0,0,0
palawan,el-nido,6,0,0,0,0,0
palawan,kalayaan-1,0,0,0,0,0,0
palawan,linapacan,0,0,0,0,0,0
palawan,narra,0,0,0,0,0,0
palawan,puerto-princesa,125,20,7,10,103,5
palawan,roxas-3,0,0,0,0,0,0
palawan,san-vicente-3,4,0,0,0,0,0
palawan,sofronio-espanola,0,0,0,0,0,0
palawan,taytay,0,0,0,0,0,0
pampanga,angeles,1969,1555,83,161,157,129
pampanga,apalit,12,0,0,0,0,0
pampanga,arayat,7,0,0,0,0,0
pampanga,bacolor,185,8,4,0,0,0
pampanga,candaba,2,0,0,0,1,0
pampanga,san-fernando-34,608,100,10,11,90,11
pampanga,floridablanca,5,1,0,0,0,0
pampanga,guagua,1,0,0,0,0,0
pampanga,lubao,6,0,1,0,0,0
pampanga,mabalacat,260,54,18,21,92,121
pampanga,macabebe,0,0,0,0,0,0
pampanga,magalang,115,12,1,2,0,0
pampanga,masantol,1,0,0,0,0,0
pampanga,mexico,160,4,0,1,0,0
pampanga,minalin,2,0,0,0,0,0
pampanga,porac,138,2,6,0,0,0
pampanga,san-luis-3,0,0,0,0,0,0
pampanga,san-simon,2,0,0,0,0,0
pampanga,santa-ana-1,9,0,0,0,0,0
pampanga,santa-rita,3,0,0,0,0,0
pampanga,santo-tomas-4,5,0,0,0,0,0
pampanga,sasmuan,0,0,0,0,0,0
pangasinan,agno,0,0,0,0,0,0
pangasinan,aguilar,0,0,0,0,0,0
pangasinan,alaminos-1,6,0,1,0,0,0
pangasinan,alcala-1,1,0,0,0,0,0
pangasinan,anda-1,1,0,0,0,0,0
pangasinan,asingan,3,0,0,0,0,0
pangasinan,balungao,0,0,0,0,0,0
pangasinan,bani,0,0,0,0,0,0
pangasinan,basista,1,0,0,0,0,0
pangasinan,bautista,0,0,0,0,0,0
pangasinan,bayambang,0,0,0,0,0,0
pangasinan,binalonan,3,0,0,0,0,0
pangasinan,binmaley,1,0,0,0,0,0
pangasinan,bolinao,4,0,0,1,0,0
pangasinan,bugallon,0,0,0,0,0,0
pangasinan,burgos-4,0,0,0,0,0,0
pangasinan,calasiao,0,0,0,0,0,0
pangasinan,dagupan,7,1,1,0,27,0
pangasinan,dasol,3,0,0,0,0,0
pangasinan,infanta,0,0,0,0,0,0
pangasinan,labrador,0,0,0,0,0,0
pangasinan,laoac,2,0,0,0,0,0
pangasinan,lingayen,0,0,1,0,0,0
pangasinan,mabini-3,0,0,0,0,0,0
pangasinan,malasiqui,3,0,0,0,0,0
pangasinan,manaoag,1,0,1,1,0,0
pangasinan,mangaldan,2,0,0,0,0,0
pangasinan,mangatarem,1,0,0,0,0,0
pangasinan,mapandan,0,0,0,0,0,0
pangasinan,natividad,0,0,0,0,0,0
pangasinan,pozorrubio,1,0,0,0,0,0
pangasinan,rosales,1,0,0,0,0,0
pangasinan,san-carlos-1,4,0,0,0,0,0
pangasinan,san-fabian,0,0,0,0,0,0
pangasinan,san-jacinto-1,2,0,0,0,0,0
pangasinan,san-manuel-1,0,0,0,0,0,0
pangasinan,san-nicolas-2,0,0,0,0,0,0
pangasinan,san-quintin-1,0,0,0,0,0,0
pangasinan,santa-barbara-1,19,0,0,0,0,0
pangasinan,santa-maria-5,1,0,0,0,0,0
pangasinan,santo-tomas-5,0,0,0,0,0,0
pangasinan,sison,0,0,0,0,0,0
pangasinan,sual,1,0,0,0,0,0
pangasinan,tayug,0,0,0,0,0,0
pangasinan,umingan,3,0,0,0,0,0
pangasinan,urbiztondo,0,0,0,0,0,0
pangasinan,urdaneta,16,1,1,2,3,0
pangasinan,villasis,1,0,0,0,0,0
quezon,agdangan,0,0,0,0,0,0
quezon,alabat,0,0,0,0,0,0
quezon,atimonan,2,0,0,0,0,0
quezon,buenavista-4,0,0,0,0,0,0
quezon,burdeos,0,0,0,0,0,0
quezon,calauag,0,0,0,0,0,0
quezon,candelaria,106,0,0,0,0,0
quezon,catanauan,1,0,0,0,1,0
quezon,dolores-2,3,0,0,1,0,0
quezon,general-luna,0,0,0,0,0,0
quezon,general-nakar,0,0,0,0,0,0
quezon,guinayangan,0,0,0,0,0,0
quezon,gumaca,0,0,0,0,0,0
quezon,infanta-1,0,0,0,0,0,0
quezon,jomalig,0,0,0,0,0,0
quezon,lopez,1,0,0,0,0,0
quezon,lucban,0,0,1,0,0,0
quezon,lucena,71,0,2,0,0,0
quezon,macalelon,0,0,0,0,0,0
quezon,mauban,1,0,0,0,0,0
quezon,mulanay,0,0,0,0,0,0
quezon,padre-burgos,0,0,0,0,0,0
quezon,pagbilao,2,0,0,0,0,0
quezon,panukulan,0,0,0,0,0,0
quezon,patnanungan,0,0,0,0,0,0
quezon,perez,0,0,0,0,0,0
quezon,pitogo,0,0,0,0,0,0
quezon,plaridel-2,1,0,0,0,0,0
quezon,polillo,0,0,0,0,0,0
quezon,quezon-6,1,0,0,0,0,0
quezon,real,1,0,0,0,0,0
quezon,sampaloc,0,0,0,0,0,0
quezon,san-andres-1,0,0,0,0,0,0
quezon,san-antonio-2,0,0,0,0,0,0
quezon,san-fransisco,0,0,0,0,0,0
quezon,san-narciso,0,0,0,0,0,0
quezon,sariaya,33,0,0,0,0,0
quezon,tagkawayan,0,0,0,0,0,0
quezon,tayabas,100,0,0,0,1,0
quezon,tiaong,4,0,0,0,0,0
quezon,unisan,0,0,0,0,0,0
quirino,aglipay,0,0,0,0,0,0
quirino,cabarroguis,1,0,0,0,0,0
quirino,diffun,0,0,0,0,0,0
quirino,maddela,0,0,0,0,0,0
quirino,nagtipunan,0,0,0,0,0,0
quirino,saguday,0,0,0,0,0,0
rizal,angono,81,0,0,2,0,0
rizal,antipolo,2063,13,1,11,38,4
rizal,baras-1,15,0,0,0,0,0
rizal,binangonan,127,2,1,3,6,0
rizal,cainta,635,13,11,21,364,36
rizal,cardona,0,0,0,0,0,0
rizal,jalajala,2,0,0,0,0,0
rizal,morong-1,3,0,0,0,0,0
rizal,pililla,10,0,0,0,0,0
rizal,rodriguez,93,2,0,0,0,0
rizal,san-mateo-1,166,1,1,4,7,0
rizal,tanay,5,0,0,0,0,0
rizal,taytay-1,310,8,1,3,6,2
rizal,teresa,41,0,0,1,0,1
romblon,alcantara-1,0,0,0,0,0,0
romblon,banton,0,0,0,0,0,0
romblon,cajidiocan,0,0,0,0,0,0
romblon,calatrava-1,0,0,0,1,0,0
romblon,concepcion-2,0,0,0,0,0,0
romblon,corcuera,0,0,0,0,0,0
romblon,ferrol,1,0,0,0,0,0
romblon,looc-1,0,0,0,0,0,0
romblon,magdiwang,0,0,0,0,0,0
romblon,odiongan,0,0,0,0,0,0
romblon,romblon-1,3,0,0,0,0,0
romblon,san-agustin-1,0,0,0,0,0,0
romblon,san-andres-2,0,0,0,0,0,0
romblon,san-fernando-5,0,0,0,0,0,0
romblon,san-jose-8,0,0,0,0,0,0
romblon,santa-fe-3,1,0,0,0,0,0
samar,almagro,0,0,0,0,0,0
samar,basey,0,0,0,0,0,0
samar,calbayog,1,0,0,0,0,0
samar,calbiga,0,0,0,0,0,0
samar,catbalogan,0,0,0,0,0,0
samar,daram,0,0,0,0,0,0
samar,gandara,0,0,0,0,0,0
samar,hinabangan,0,0,0,0,0,0
samar,jiabong,0,0,0,0,0,0
samar,marabut,0,0,0,0,0,0
samar,matuguinao,0,0,0,0,0,0
samar,motiong,0,0,0,0,0,0
samar,pagsanghan,0,0,0,0,0,0
samar,paranas,1,0,0,0,0,0
samar,pinabacdao,0,0,0,0,0,0
samar,san-jorge,0,0,0,0,0,0
samar,san-jose-de-buan,0,0,0,0,0,0
samar,san-sebastian,0,0,0,0,0,0
samar,santa-margarita,0,0,0,0,0,0
samar,santa-rita-1,0,0,0,0,0,0
samar,santo-nino-1,0,0,0,0,0,0
samar,tagapul-an,0,0,0,0,0,0
samar,talalora,0,0,0,0,0,0
samar,tarangnan,0,0,0,0,0,0
samar,villareal,0,0,0,0,0,0
samar,zumarraga,0,0,0,0,0,0
sarangani,alabel,0,0,0,0,0,0
sarangani,general-santos-1,1,0,0,0,0,0
sarangani,glan,0,0,0,0,0,0
sarangani,kiamba,0,0,0,0,0,0
sarangani,maasim,1,0,0,0,0,0
sarangani,maitum,0,0,0,0,0,0
sarangani,malapatan,0,0,0,0,0,0
sarangani,malungon,0,0,0,0,0,0
siquijor,enrique-villanueva,1,0,0,0,0,0
siquijor,larena,3,1,0,0,0,0
siquijor,lazi,0,0,0,0,0,0
siquijor,maria,0,0,0,0,0,0
siquijor,san-juan-6,0,0,0,0,0,0
siquijor,siquijor-1,0,0,0,0,0,0
sorsogon,barcelona,0,0,0,0,0,0
sorsogon,bulan,0,0,0,0,0,0
sorsogon,bulusan,0,0,0,0,0,0
sorsogon,casiguran-1,3,0,0,0,1,0
sorsogon,castilla,0,0,0,0,0,0
sorsogon,donsol,0,0,0,0,0,0
sorsogon,gubat,1,0,0,1,0,0
sorsogon,irosin,0,0,0,0,0,0
sorsogon,juban,1,0,0,0,0,0
sorsogon,magallanes-2,0,0,0,0,0,0
sorsogon,matnog,0,0,0,0,0,0
sorsogon,pilar-5,1,0,0,0,0,0
sorsogon,prieto-diaz,0,0,0,0,0,0
sorsogon,santa-magdalena,0,0,0,0,0,0
sorsogon,sorsogon-1,16,0,0,0,0,0
south-cotabato,banga-1,1,0,0,0,0,0
south-cotabato,general-santos-city,43,13,1,1,0,0
south-cotabato,koronadal-1,15,0,0,0,0,0
south-cotabato,lake-sebu,0,0,0,0,0,0
south-cotabato,norala,0,0,0,0,0,0
south-cotabato,polomolok,5,0,0,0,0,0
south-cotabato,santo-nino-2,0,0,0,0,0,0
south-cotabato,surallah-1,0,0,0,0,0,0
south-cotabato,tampakan,0,0,0,0,0,0
south-cotabato,tantangan-1,0,0,0,0,0,0
south-cotabato,tboli,0,0,0,0,0,0
south-cotabato,tupi,0,0,0,1,0,0
southern-leyte,anahawan,0,0,0,0,0,0
southern-leyte,bontoc-1,0,0,0,0,0,0
southern-leyte,hinunangan,0,0,0,0,0,0
southern-leyte,hinundayan,0,0,0,0,0,0
southern-leyte,libagon,0,0,0,0,0,0
southern-leyte,liloan-1,0,0,0,0,0,0
southern-leyte,limasawa,0,0,0,0,0,0
southern-leyte,maasin-1,0,0,0,0,0,0
southern-leyte,macrohon,0,0,0,0,0,0
southern-leyte,malitbog-1,0,0,0,0,0,0
southern-leyte,padre-burgos-1,0,0,0,0,0,0
southern-leyte,pintuyan,0,0,0,0,0,0
southern-leyte,sagod,1,0,0,0,0,0
southern-leyte,saint-bernard,0,0,0,0,0,0
southern-leyte,san-francisco-2,0,0,0,0,0,0
southern-leyte,san-juan-7,0,0,0,0,0,0
southern-leyte,san-ricardo,0,0,0,0,0,0
southern-leyte,silago,0,0,0,0,0,0
southern-leyte,tomas-oppus,0,0,0,0,0,0
sultan-kudarat,bagumbayan,0,0,0,0,0,0
sultan-kudarat,columbio,0,0,0,0,0,0
sultan-kudarat,esperanza-1,0,0,0,0,0,0
sultan-kudarat,isulan,0,0,0,0,0,0
sultan-kudarat,kalamansig,0,0,0,0,1,0
sultan-kudarat,lambayong,0,0,0,0,0,0
sultan-kudarat,lebak,0,0,0,0,0,0
sultan-kudarat,lutayan,0,0,0,0,0,0
sultan-kudarat,palimbang,0,0,0,0,0,0
sultan-kudarat,president-quirino,0,0,0,0,0,0
sultan-kudarat,senator-ninoy-aquino,0,0,0,0,0,0
sultan-kudarat,tacurong,0,0,0,0,0,0
surigao-del-norte,alegria-1,0,0,0,0,0,0
surigao-del-norte,bacuag,0,0,0,0,0,0
surigao-del-norte,basilia,0,0,0,0,0,0
surigao-del-norte,burgos-5,1,0,0,0,0,0
surigao-del-norte,claver,0,0,0,0,0,0
surigao-del-norte,dapa,0,0,0,0,0,0
surigao-del-norte,del-carmen,1,0,0,0,0,0
surigao-del-norte,general-luna-1,7,0,0,0,0,0
surigao-del-norte,gigaquit,0,0,0,0,0,0
surigao-del-norte,mainit,0,0,0,0,0,0
surigao-del-norte,malimono,1,0,0,0,0,0
surigao-del-norte,pilar-6,0,0,0,0,0,0
surigao-del-norte,placer-1,0,0,0,0,0,0
surigao-del-norte,san-benito,0,0,0,0,0,0
surigao-del-norte,san-fransisco-1,0,0,0,0,0,0
surigao-del-norte,san-isidro-8,0,0,0,0,0,0
surigao-del-norte,santa-monica,1,0,0,0,0,0
surigao-del-norte,sison-1,0,0,0,0,0,0
surigao-del-norte,socorro-1,0,0,0,0,0,0
surigao-del-norte,surigao,5,2,0,1,0,0
surigao-del-norte,tagana-an,0,0,0,0,0,0
surigao-del-norte,tubod-1,0,0,0,0,0,0
tarlac,anao,0,0,0,0,0,0
tarlac,bamban,8,0,0,0,0,0
tarlac,camiling,0,0,0,0,0,0
tarlac,capas,53,1,0,1,1,0
tarlac,concepcion-3,35,1,0,0,0,0
tarlac,gerona,1,0,0,0,0,0
tarlac,la-paz-3,2,0,0,0,0,0
tarlac,mayantoc,0,0,0,0,0,0
tarlac,moncada,1,0,0,0,0,0
tarlac,paniqui,2,0,0,0,0,0
tarlac,pura,2,1,0,0,0,0
tarlac,ramos,0,0,0,0,0,0
tarlac,san-clemente,0,0,0,0,0,0
tarlac,san-jose-9,1,0,0,0,0,0
tarlac,san-manual,0,0,0,0,0,0
tarlac,santa-ignacia,5,0,0,0,0,0
tarlac,tarlac-1,73,6,2,0,0,0
tarlac,victoria-3,1,0,0,0,0,0
zambales,botolan,4,0,0,0,0,0
zambales,cabangan,4,1,0,1,0,0
zambales,candelaria-1,0,0,0,0,0,0
zambales,castillejos,5,1,1,0,0,0
zambales,iba,2,1,0,0,0,0
zambales,masinloc,0,0,0,0,0,0
zambales,olongapo,13,2,6,0,0,1
zambales,palauig,3,0,0,0,0,0
zambales,san-antonio-3,3,1,1,0,0,0
zambales,san-felipe,0,0,0,0,0,0
zambales,san-marcelino,1,0,0,0,0,0
zambales,san-narciso-1,5,0,0,0,0,0
zambales,santa-cruz-5,0,0,0,0,0,0
zambales,subic,26,1,0,0,2,0
zamboanga-del-norte,bacungan,0,0,0,0,0,0
zamboanga-del-norte,baliguian,0,0,0,0,0,0
zamboanga-del-norte,city-of-isabela,0,0,0,0,0,0
zamboanga-del-norte,dapitan,0,0,0,0,0,0
zamboanga-del-norte,dipolog,2,0,0,0,0,0
zamboanga-del-norte,godod,0,0,0,0,0,0
zamboanga-del-norte,jose-dalman,0,0,0,0,0,0
zamboanga-del-norte,kalawit,0,0,0,0,0,0
zamboanga-del-norte,katipunan,0,0,0,0,0,0
zamboanga-del-norte,la-libertad-1,0,0,0,0,0,0
zamboanga-del-norte,manukan,0,0,0,0,0,0
zamboanga-del-norte,mutia,0,0,0,0,0,0
zamboanga-del-norte,pinan,0,0,0,0,0,0
zamboanga-del-norte,polanco,0,0,0,0,0,0
zamboanga-del-norte,president-manuel-a-roxas,0,0,0,0,0,0
zamboanga-del-norte,rizal-7,0,0,0,0,0,0
zamboanga-del-norte,sergio-osmena-sr,0,0,0,0,0,0
zamboanga-del-norte,siayan,0,0,0,0,0,0
zamboanga-del-norte,sibuco,0,0,0,0,0,0
zamboanga-del-norte,sibutad,0,0,0,0,0,0
zamboanga-del-norte,sindangan,0,0,0,0,0,0
zamboanga-del-norte,sirawai,0,0,0,0,0,0
zamboanga-del-norte,tampilisan,0,0,0,0,0,0
zamboanga-del-sur,aurora-2,0,0,0,0,0,0
zamboanga-del-sur,bayog,0,0,0,0,0,0
zamboanga-del-sur,dimataling,0,0,0,0,0,0
zamboanga-del-sur,dinas,0,0,0,0,0,0
zamboanga-del-sur,dumalinao,0,0,0,0,0,0
zamboanga-del-sur,dumingag,0,0,0,0,0,0
zamboanga-del-sur,guipos,0,0,0,0,0,0
zamboanga-del-sur,josefina,0,0,0,0,0,0
zamboanga-del-sur,kumalarang,0,0,0,0,0,0
zamboanga-del-sur,labangan,0,0,0,0,0,0
zamboanga-del-sur,lakewood,0,0,0,0,0,0
zamboanga-del-sur,lapuyan,0,0,0,0,0,0
zamboanga-del-sur,mahayag,0,0,0,0,0,0
zamboanga-del-sur,margosatubig,0,0,0,0,0,0
zamboanga-del-sur,midsalip,0,0,0,0,0,0
zamboanga-del-sur,molave,0,0,0,0,0,0
zamboanga-del-sur,pagadian,6,0,1,0,0,0
zamboanga-del-sur,pitogo-1,0,0,0,0,0,0
zamboanga-del-sur,ramon-magsaysay,0,0,0,0,0,0
zamboanga-del-sur,san-miguel-6,0,0,0,0,0,0
zamboanga-del-sur,san-pablo-2,0,0,0,0,0,0
zamboanga-del-sur,sominot,0,0,0,0,0,0
zamboanga-del-sur,tabina,0,0,0,0,0,0
zamboanga-del-sur,tambulig,0,0,0,0,0,0
zamboanga-del-sur,tigbao,0,0,0,0,0,0
zamboanga-del-sur,tukuran,0,0,0,0,0,0
zamboanga-del-sur,vincenzo-a-sagun,0,0,0,0,0,0
zamboanga-del-sur,zamboanga,10,0,0,0,2,0
zamboanga-sibugay,alicia-2,0,0,0,0,0,0
zamboanga-sibugay,buug,0,0,0,0,0,0
zamboanga-sibugay,diplahan,0,0,0,0,0,0
zamboanga-sibugay,imelda,0,0,0,0,0,0
zamboanga-sibugay,ipil,0,0,0,0,0,0
zamboanga-sibugay,kabasalan,0,0,0,0,0,0
zamboanga-sibugay,mabuhay,0,0,0,0,0,0
zamboanga-sibugay,malangas,0,0,0,0,0,0
zamboanga-sibugay,naga-2,2,0,0,0,0,0
zamboanga-sibugay,olutanga,0,0,0,0,0,0
zamboanga-sibugay,payao,0,0,0,0,0,0
zamboanga-sibugay,roseller-lim,0,0,0,0,0,0
zamboanga-sibugay,siayan-1,0,0,0,0,0,0
zamboanga-sibugay,talusan,0,0,0,0,0,0
zamboanga-sibugay,titay,0,0,0,0,0,0
zamboanga-sibugay,tungawan,0,0,0,0,0,0
